0,0,NaN,2021-04-06,2021-04-18,2021-04-30,2021-05-12,2021-05-24,2021-06-05,2021-06-17,2021-06-29,2021-07-11,2021-07-23,2021-08-04,2021-08-16,2021-08-28,2021-09-09,2021-09-21,2021-10-03,2021-10-15,2021-10-27,2022-04-01,2022-04-13,2022-04-25,2022-05-07,2022-05-19,2022-05-31,2022-06-12,2022-07-06,2022-07-18,2022-07-30,2022-08-11,2022-08-23,2022-09-04,2022-09-16,2022-09-28,2022-10-10,2022-10-22,2023-04-08,2023-04-20,2023-05-02,2023-05-14,2023-05-26,2023-06-07,2023-06-19,2023-07-01,2023-07-13,2023-07-25,2023-08-06,2023-08-18,2023-08-30,2023-09-11,2023-09-23,2023-10-05,2023-10-17
49.10554,55.79755,0.1496048,-1.506006,-1.807714,0.2377774,1.580994,-1.907951,-2.771947,-4.342021,-6.604692,-4.419693,1.999732,-1.236998,1.498865,-0.1283092,-0.816426,3.616188,0.9862027,-0.7539423,2.263844,-1.602296,1.982313,0.2064203,1.792679,-1.17601,2.971883,1.085922,3.937774,-1.121953,0.02057687,-5.759964,1.726621,0.9516219,2.26471,-0.1750376,1.251177,-3.684249,1.184364,2.915142,-1.365036,3.797852,4.549549,-2.659017,0.6190626,-2.880343,-1.119038,0.01802755,-0.7480091,-0.1249331,5.585917,-1.923662,-2.473752,-2.5571,-4.869792
49.10549,55.79756,-2.192203,-5.474433,-4.068639,-5.272347,2.847729,1.499867,-2.690423,-7.346327,10.73712,7.062295,3.73123,-1.960011,4.221125,-1.425678,0.4896394,5.879072,2.892781,6.35581,3.044864,-0.9095699,1.545634,-1.507919,5.917879,2.469948,2.486395,-1.472105,3.88154,-0.06106326,-1.855953,-6.436373,4.477824,1.854377,1.998616,-0.2534974,0.2439063,-0.8994658,4.45121,-3.252753,-0.7313622,-12.61414,2.008508,4.909712,-2.95057,0.4920026,-1.683043,4.818782,-0.3125724,1.43106,-11.03052,-8.233272,-5.488211,-7.02408,-7.993605
49.10516,55.7976,1.668451,-2.965651,-0.3407376,3.999843,-5.494539,-2.223967,2.337784,2.646352,-2.36818,1.774982,-5.558861,0.6840843,-4.796078,-0.4490224,4.233491,-1.040801,1.630548,3.479841,-1.260726,11.34546,-1.63871,4.198055,0.3901025,-1.133855,-2.877229,-1.715119,4.668168,-2.759784,-4.998926,-4.378954,1.58545,-3.80798,-2.849397,-2.380862,-5.571652,-10.96172,9.465269,6.378538,-2.008584,3.955175,0.1739758,-3.639501,-1.50956,1.12579,5.063406,3.57073,5.105736,9.327729,5.495157,5.739769,5.05583,2.967715,2.101215
49.105,55.79762,0.8266912,-1.807825,9.605212,1.906676,0.8436235,0.4062247,-1.653968,-3.454721,-4.105318,-4.382959,-1.390222,-3.304912,-1.584615,1.402979,-3.114105,1.178144,1.47739,-2.006575,-0.5766288,-9.421323,3.665498,5.657511,0.4518534,-1.580047,-3.359773,-3.840381,-0.8882757,-2.55819,-1.297407,3.384022,-0.2847331,2.37352,0.4539483,2.080817,2.776442,2.874431,3.355778,-0.3600848,-3.369772,-1.773938,4.241541,2.568217,1.521384,-1.42722,-2.760113,3.704302,4.37072,2.096137,1.092123,-0.1921996,1.903625,-0.9654679,3.365252
49.10248,55.79789,0.2976118,4.024449,1.663608,-0.3645826,-0.177212,-1.06837,1.196344,0.7173477,-5.368034,-0.8362986,-0.8987452,1.240973,1.161694,-0.7052977,-2.675987,-0.2309473,0.5884842,-0.3352149,0.5547835,-0.9713832,-0.937482,0.5114793,-4.508314,-2.656137,-1.423283,-1.225258,1.465855,2.580471,-0.016475,-1.071064,2.317809,1.513903,-2.209491,-1.109611,0.2141609,1.518623,1.215257,6.382855,3.926274,-0.4593236,-5.480996,-2.78305,-0.6385317,-2.813301,1.380901,0.7368263,0.9407699,3.270488,1.039832,0.2539687,-1.409891,1.835016,1.367581
49.10242,55.79789,-0.09428874,2.102031,3.177106,0.2495771,0.6253829,-1.412975,0.2436836,-1.384559,-5.480938,0.0792942,-0.2906434,0.865452,-0.7314744,0.4076979,-3.179251,1.216922,0.7452741,0.1505968,-0.06768495,-3.279489,-0.4252166,-0.208483,-1.757911,-1.903367,0.338346,0.4667976,2.527853,2.008958,1.156465,0.4738905,2.174195,2.650369,-1.65441,-0.7004048,-0.3736693,-0.03443837,-0.2994364,-0.9654909,-0.889306,-1.240142,-1.502458,-0.9221101,0.9607355,1.914542,1.556662,-0.8706698,0.05109816,-0.5425475,-0.02539033,0.07601963,-2.742677,0.4454968,-0.4849585
49.10899,55.79705,0.3441179,8.673667,5.628541,1.545451,0.6398001,-0.9611728,1.825788,1.191671,-2.409421,-0.1710041,-1.098119,1.601524,-1.326641,-3.178763,0.6065559,-3.216369,3.52106,-0.3913086,-1.199499,2.113341,7.988863,5.793512,4.804501,1.203976,-2.855571,-4.178068,-2.992916,-1.625673,-1.423336,-2.736488,0.4085185,-0.162124,3.984789,-0.3342163,-5.279558,-4.868042,-0.01064729,-4.049356,-0.4217506,-1.490303,4.967206,0.3090118,-0.6987738,0.3942611,-1.102047,-0.03565533,-0.5137966,-3.248602,8.597283,3.761255,5.010472,2.821772,2.835736
49.10844,55.79711,-1.174456,2.321835,3.10094,0.03149868,1.204192,-0.3272029,0.8244469,-1.126407,1.873823,0.3198583,-0.4630861,2.69293,1.603257,1.630519,-3.346285,0.6106007,1.907145,4.263949,3.573528,6.759749,1.227115,3.828554,2.890383,-2.216918,3.257765,-1.083907,-0.5983491,-1.41045,-2.698573,-1.355995,-0.363071,-3.044061,-1.092876,-2.150866,-0.4157074,-0.02224055,-0.2161842,-0.9592488,-0.1502596,-0.9078345,-1.762485,-2.10032,-2.276361,-2.559551,-2.581403,1.279862,0.6765738,-1.841371,-1.390755,-1.274224,0.480398,-0.6336534,-0.1980916
49.10825,55.79713,-0.4342389,-3.244445,0.1572609,2.072036,1.588241,2.755019,2.274435,1.916893,4.642607,2.275865,0.5394915,2.741125,3.068778,0.6672246,-1.478134,-2.675698,-2.005013,-3.610368,-2.292342,3.00927,-2.862246,-2.115378,-0.7803017,-1.254478,-1.068677,-0.8433122,0.7427343,0.9064727,0.9746032,1.849182,2.313861,0.5306007,0.373898,0.2392469,-0.4258703,1.268672,-2.341961,-1.584116,-1.503109,1.00509,-0.2577651,-2.485059,-0.4843156,-0.6235853,-0.8974752,0.1415779,0.5331513,0.5750517,-0.6395513,-0.4596179,0.5771064,-0.7105708,-0.8036546
49.10819,55.79714,-1.273139,8.664941,6.292494,3.15942,1.069515,2.10961,1.651727,1.411005,2.419896,1.006484,0.5196208,1.144286,1.003601,-0.0296423,2.370379,0.4289652,-5.766565,-1.855877,1.044224,0.6414061,3.191327,-1.096998,1.83894,-0.2161002,-0.4103557,1.095464,0.3401607,0.8079082,-0.5232412,0.2164674,1.268265,-0.9544085,-1.727884,-0.3607481,0.3471925,2.972722,1.357408,-0.1488642,-0.9679353,-0.1827388,-1.708007,-3.528173,-2.237086,-1.285395,-2.950825,-0.05430465,0.9779067,2.099942,-2.945756,-3.140811,-1.982826,-3.799023,-3.593091
49.10776,55.79718,-1.788665,5.008552,5.747244,4.335915,3.598906,6.608748,4.146746,2.167829,2.609331,7.924735,4.731024,8.077698,5.122967,-0.3156291,4.563792,-1.771956,-4.016562,0.2817598,-2.871608,7.65295,-2.863821,-2.009517,1.934489,1.742308,-0.8546804,-3.204313,-1.489883,-3.803845,-1.417664,-1.37277,-2.587046,-0.7119501,1.545853,-1.230897,-3.707915,-4.051533,-3.978821,-1.59698,-2.331826,0.6201663,-1.84382,-2.514487,-1.271987,-3.423499,-2.465434,-0.2910489,3.569423,-1.247824,0.1601069,1.099155,1.187725,-0.6671836,-0.8550935
49.1077,55.79719,-1.389992,1.220738,2.319369,1.856233,1.26137,3.360102,-0.1127181,1.058442,1.620022,2.080531,-0.06515729,3.396113,2.421195,-2.586185,-1.135146,-1.422657,1.125391,1.19078,-7.575169,1.031518,-1.159288,1.093778,5.133181,2.997554,-0.1134421,0.7826816,1.123536,2.636743,2.527103,1.492988,1.851373,1.763071,-0.2445996,1.422247,3.276294,1.131493,-3.445721,-2.739676,-4.644332,-3.41369,0.1889179,-1.896878,-4.373869,-1.108499,-2.822847,-2.863383,-0.9030781,0.9452861,-2.743706,-0.4425684,-3.288866,-6.615167,2.156087
49.10726,55.79724,2.142084,-1.00293,-2.7238,-7.202568,-2.570687,-2.452729,-2.316895,-8.231352,-0.2700133,-0.1992061,-5.066665,-1.908702,-2.932789,-3.316365,-0.6505263,-1.977244,-1.933502,-3.002421,-2.083368,-6.181087,0.7507624,0.8586715,-7.083062,10.10386,-1.182118,-0.4968526,1.455181,2.009546,2.923183,3.129175,-0.09656623,3.999429,6.592712,4.998508,2.746707,1.175777,3.213361,5.202972,4.689898,1.832607,0.4007421,1.249081,-2.527387,-0.2788641,0.9576486,1.799125,0.9320027,1.397579,-0.380263,0.6923012,1.362102,1.701028,2.241336
49.10702,55.79727,-0.1249759,1.352582,-1.34255,-1.67323,-3.92734,-2.420117,-1.206486,0.982656,0.5015392,-6.458009,-0.9561901,0.01200301,0.5038779,-0.5501662,-1.264326,0.2776351,2.386658,1.898314,1.013971,-5.706069,2.350598,1.965213,1.768088,-0.9730033,1.222108,2.176138,1.431047,2.350506,2.843956,-0.4885794,1.677274,0.0669279,-1.239399,2.017513,2.084694,0.7408318,1.916756,-0.1557273,-5.806107,0.9041529,-5.503436,-6.443586,-0.03173677,-4.040164,-2.977397,-0.8315601,-2.129087,2.620779,2.826047,1.331818,0.5535634,1.173099,2.946547
49.10696,55.79727,0.5982158,1.913721,-1.534779,-0.9400707,-1.465836,-1.048735,-1.041122,-2.65929,-1.805957,-0.5524783,-1.223389,-0.2398489,-1.115304,-1.295076,-1.000719,-0.2753785,0.4655212,0.9582794,0.5596985,-6.188549,-0.06698123,1.373045,0.03891839,-1.422865,-0.2524906,-0.42204,0.6662295,0.7308736,0.3640372,0.8607795,1.01657,0.05706792,0.1949746,1.633334,0.9174573,1.359566,0.9346494,0.9014097,0.2566789,1.414815,-0.2857486,-1.113135,-1.378331,-2.750223,-0.9279106,1.013351,1.336401,-0.2004894,1.164137,1.367008,1.422711,2.165903,1.961932
49.10664,55.79731,1.019774,1.641631,-2.067444,3.476147,-0.5298271,-1.228905,-3.920264,-3.299962,0.8536462,0.3549976,-0.8945367,-2.352413,-2.391829,-5.492948,-2.900586,1.437483,-0.2132844,0.537084,1.815084,-3.077773,-0.6922386,0.3026346,2.228624,2.329284,-0.9270722,0.1269254,1.150783,-0.2715385,-0.3238764,-0.04755662,0.5645497,-0.1694576,0.1477201,-0.2459534,0.6141137,0.950386,1.569997,1.305969,2.039781,0.3340658,0.8226227,1.896542,1.410754,0.4622812,0.7909124,0.5355306,0.7960957,0.4146096,0.7535935,1.493285,1.727498,0.6046253,1.110959
49.10653,55.79732,-1.879952,2.353767,-1.777444,8.002627,2.375664,3.464324,4.303547,3.426542,4.676477,1.911888,1.503414,2.963213,2.032002,1.229113,1.427004,3.579046,1.427387,2.62687,1.984193,12.57463,-6.045667,4.057619,-4.77519,-3.153707,1.507275,-2.798083,-0.6335061,-1.06366,-2.894965,-3.291996,-0.7477362,-2.584412,-1.619984,-1.136808,-2.550687,-3.367594,-1.499255,0.1134729,-2.560081,-0.2112479,-2.209716,-1.643344,-2.46529,-0.5114403,-2.440604,-1.532848,0.07933208,-3.411439,0.5345457,0.7513242,0.3427186,0.8918414,-2.872404
49.10647,55.79733,0.5976158,-3.431793,-2.226642,-3.152524,0.9685794,-0.5099961,-0.1933819,-1.791543,-0.7591137,0.7396128,0.2179807,1.266849,-0.5988128,-1.49007,-1.320639,0.7159165,1.759858,0.7170132,-3.666967,-6.697783,-1.879365,0.9563348,1.179107,-0.1082494,0.9046803,0.4076496,0.1209161,1.532836,-0.7290754,-0.2781318,1.089199,-0.2915936,-1.052683,0.03263456,-0.3008973,0.3593583,-0.1079216,0.5202941,1.009601,0.3962353,0.9102746,1.847826,0.4170238,0.5177103,-1.38059,-0.3803059,1.086379,2.175265,1.428991,2.072418,1.403593,-0.3169338,-0.1800481
49.10641,55.79733,1.019249,-3.319679,-1.38652,-2.890716,0.1637807,0.077182,0.9290171,-1.61655,-1.037732,0.4146012,0.964491,1.451163,-1.284694,-1.866682,-3.590561,-0.6641206,-1.356499,-2.598317,-2.346402,-5.284359,-0.284409,1.330282,1.419803,-1.084989,1.055272,0.9330449,1.2579,-0.01112141,-0.1581191,-0.683467,0.9465519,0.6642984,-0.2488605,0.3328043,0.1554026,0.5563826,0.2570405,0.580072,0.6825858,1.189149,1.199605,1.372541,0.7809799,0.6891897,-0.2671245,1.257657,1.864976,1.771398,1.580512,1.516724,1.847491,0.8182665,0.7651626
49.10624,55.79735,0.9011726,-1.885023,0.2601325,1.015181,1.344284,0.8290822,-2.173995,-0.3192987,-0.6453755,-0.3803763,-2.213565,-1.09428,-1.654401,-1.725239,0.5534895,2.842263,-4.50598,-2.23722,-0.7152315,-6.745823,0.9260969,-1.792075,0.3565291,0.08842447,2.170981,-0.5413368,0.6489524,-0.8470076,0.01676836,-0.6959808,0.994941,0.921042,0.7771989,1.053625,0.4585385,0.5121975,0.7978669,0.9470396,0.3492225,0.09897853,2.239964,0.4595975,0.1122197,-0.8056873,-0.1732428,1.77963,2.443042,0.8884248,0.7051648,2.457656,1.764216,1.906295,1.364594
49.10618,55.79736,1.527699,-5.404796,-0.4768059,-2.424788,-2.154235,-2.038814,-2.030031,-3.482805,-2.723297,-1.084655,-2.076571,-1.218318,-1.690809,-4.367812,-2.697032,-4.167456,-2.166453,1.270332,-2.360139,3.87111,0.7234356,-1.336729,7.635696,1.30975,2.239388,-0.3579815,1.730005,1.302902,-0.009153718,1.428839,1.635589,0.8142173,1.067952,1.697866,2.175714,6.31881,0.2205903,-1.496015,1.711938,0.3300921,1.093248,-1.070627,2.235865,-1.086489,-0.03948421,0.6718709,0.6881638,1.802336,1.529032,1.656582,2.35178,-0.08857919,2.643624
49.10612,55.79736,1.320312,-1.086852,-0.377391,-0.6124721,-3.551679,-0.9908677,-1.509487,-1.965001,-2.911331,-1.097531,-2.199664,0.03854086,-3.22775,-2.582779,-6.095745,-2.103492,-2.82077,0.9169474,-2.704275,4.201161,1.411242,0.2602947,1.181601,0.2164026,2.158408,0.3560013,2.685713,0.07624118,-0.1837124,1.274674,2.986213,1.221629,0.5092622,-0.8336558,2.124071,6.066547,2.187845,-0.9531195,0.8873246,0.214779,1.087506,0.5356906,3.166756,-1.200218,0.2537529,1.825397,2.241933,0.8743076,1.85688,-0.2284767,2.587716,0.001190467,-2.827385
49.10517,55.79747,1.111108,0.5137373,0.2253733,3.395019,-1.431947,0.09715912,1.169239,2.260789,-2.839074,1.493081,-3.192909,0.1788706,-0.916128,-2.493829,0.3763022,-0.2760546,-1.078794,-0.5838465,-1.906395,2.932627,2.013421,1.776235,1.667413,3.85386,-0.1100098,0.606927,2.445018,-2.574337,-2.827489,-4.772995,1.631258,-3.762538,-3.862282,-1.364682,-2.658168,-6.044977,4.330861,3.559337,-1.079963,2.115627,2.168534,-0.1223516,2.221878,3.151041,2.600777,2.707864,2.163376,5.527869,3.610546,1.407271,1.577623,0.984939,1.067063
49.10439,55.79755,-3.464701,-14.5985,-14.77269,4.470275,3.91335,8.376582,1.200332,7.440815,6.753721,-1.308572,1.670825,-2.534912,7.0588,8.91291,-14.53489,8.030989,2.170236,8.592509,6.329078,-2.684759,4.471831,5.836368,-1.126004,4.754641,0.830025,-0.8490167,-3.636841,-3.577925,-1.697863,-1.509411,1.660897,0.6280147,0.7259747,-0.1336688,2.237622,2.577868,-2.949535,-3.869161,-1.298006,-2.572737,-0.6148916,-7.727466,1.50797,-6.110093,-3.360831,-4.662833,-7.26531,-8.05137,-3.471448,-3.830278,-5.068192,-5.017272,-7.772876
49.10434,55.79756,-6.087122,-11.88521,11.35128,6.205685,4.677539,7.646376,1.187912,2.897774,5.157847,0.4007888,3.130719,5.139629,8.409592,7.586807,9.15673,7.52415,5.251958,4.483305,8.109546,-7.928305,3.628889,4.344456,-1.419832,5.761657,-0.5048723,-0.5962624,-2.618292,-0.8763005,0.7771057,-0.884387,-0.02324219,0.4854457,0.2378842,0.3042591,1.501083,1.353618,-3.12536,-5.749879,-5.372273,-6.33402,-5.725992,-7.93563,-3.7109,-10.55491,-6.152184,-6.982443,-7.192422,-10.41804,-6.002967,-7.817909,-7.92122,-8.002655,-9.57718
49.10413,55.79758,0.383361,9.763227,5.68758,-1.265607,1.96307,0.8857238,-6.203139,-2.791517,-0.1738855,1.332222,2.478773,0.1943226,0.5137482,1.595398,1.679593,-2.59802,-1.612586,-4.226371,-0.3356757,11.02297,-1.292947,-1.210263,-0.07410996,6.596325,3.704793,-0.741838,-5.075596,-2.606554,6.455044,-1.032851,-1.677613,-0.6620271,4.583353,-7.467024,-6.798795,1.935564,3.186089,5.32593,-0.8845667,2.785915,7.855167,-2.550507,8.764996,11.20043,4.994365,-2.261374,-1.497125,-0.8193855,-0.0937358,-1.438193,-12.73582,-1.39401,-6.695611
49.10238,55.79777,0.3397665,2.44734,2.20806,0.3018397,1.048934,-1.575986,0.1616382,-1.640975,-5.817979,0.7753342,-0.7739942,-0.8128801,-1.107546,-0.4828161,-3.377707,0.7217726,-0.3585899,-1.667443,-0.7710881,-0.7544295,1.055438,-0.01162897,3.62228,-2.195318,1.264888,0.3859576,2.662709,2.127393,1.553582,0.4721468,1.940234,0.9145022,-2.022038,-1.697722,-0.3214286,-0.782732,-1.279844,-0.0491503,1.135784,-1.336991,-2.016041,-1.514242,1.101023,3.255953,2.980325,-0.4654624,1.53652,1.729034,0.707673,0.4736334,-2.947043,-0.7576794,-0.1310925
49.10844,55.79699,-1.091663,0.658342,1.406254,-0.7386514,4.869564,1.229605,-1.059536,-0.8326429,-0.9915012,3.270938,1.895306,1.997401,0.5538574,1.733655,-2.372278,2.12497,3.040541,4.255197,4.393527,-0.03384219,1.44673,-0.1428224,-0.7641023,-1.74438,-1.33893,-1.838127,-2.171316,-1.558823,-1.748316,-0.5393025,-1.184893,-1.437648,-0.6540165,-1.041958,-0.2875786,0.873763,-1.282408,0.2948647,-0.7683987,-0.006741476,0.3840112,-0.2327172,-1.67937,-1.515745,-1.634939,0.2089557,0.09238982,-1.920762,-1.511413,-1.038077,-0.02558042,-0.1781596,-0.6986715
49.10838,55.79699,-0.9668923,3.46825,2.004963,0.4887334,0.5080814,1.232708,0.170042,-0.6505405,2.825253,0.9317137,0.9671429,2.193119,1.283149,-0.2417918,-1.684312,-0.01452922,2.26021,4.48318,3.222208,4.617959,1.604736,1.146343,-0.09968295,-0.02016679,-1.843662,-0.8661371,-0.9124601,-0.6056566,-1.267702,-0.2972351,-0.06989603,-1.772952,-0.7996311,-0.8842623,-1.167057,-0.8564594,0.08217354,-0.3488898,-0.07232457,-0.8350297,-0.7047055,-1.069598,-1.013561,-1.459857,-1.328237,-0.4366957,0.3255295,-1.101156,-1.469164,-1.332061,0.1964403,-0.6302487,0.1917458
49.10831,55.797,-1.09495,4.418595,2.391011,-0.0005759363,-2.66485,0.1626668,0.08561292,-1.772385,2.1976,-1.121975,0.8986748,1.258335,-0.8804983,-0.4147528,-3.423621,-0.08870304,4.360237,3.188591,5.78021,6.535773,2.421679,3.3402,1.500947,1.104065,3.947765,-1.720297,-0.8666127,-1.005489,-1.508943,-1.171655,-1.953317,-0.5805339,-0.9511149,0.9557812,2.720417,2.234807,0.5914537,-0.1979243,-1.393242,-1.019079,-2.132615,-2.789662,-2.12232,-4.0408,-3.640419,-1.480673,-1.69568,-2.964733,-1.128699,-0.7695044,0.5460703,0.1493208,1.340856
49.1082,55.79701,0.177569,-2.737462,-1.560618,0.1827842,-0.8426347,2.034475,-0.4512087,-0.07669686,1.52876,1.161432,0.6628253,1.657477,1.651033,0.04118137,-0.5400358,-2.315214,-2.021282,-2.451218,-2.56655,-1.044524,-3.787142,-0.9370711,2.018025,-0.8965353,0.04123325,2.216482,0.5098893,1.485269,1.107868,2.570305,2.370024,0.6185128,-0.83716,-1.079229,-0.5281955,0.146314,-1.625916,0.6035976,-0.8481574,1.81131,1.743546,0.08046028,0.5710886,0.560844,-0.9723871,0.8139972,1.384307,2.756941,-0.8475692,-1.466647,-3.320947,-2.185155,0.9182225
49.10808,55.79702,3.929779,2.727822,-2.524755,1.515188,1.058397,0.7172189,-3.772566,1.353349,0.2212522,2.972995,-7.705835,-5.945151,-3.852888,3.489216,-1.113578,-1.863594,-1.512215,-3.954528,-5.149806,-3.177121,1.089364,-2.607248,-2.476699,-3.540233,-4.054388,-2.504174,-1.884141,-3.647361,-3.496744,-2.399342,-1.886502,-2.547503,-7.505045,-4.936293,-3.49418,-2.061632,1.83032,7.16055,5.654408,6.951435,7.461582,7.434456,6.478173,5.671149,6.220324,6.615291,5.983632,4.002605,6.951544,6.165149,8.182781,6.523445,6.332381
49.10791,55.79704,-0.07532332,3.941293,2.452125,2.414397,-0.5347236,0.3810843,2.646357,4.358705,1.306613,0.1373457,2.330667,6.166863,-10.8332,-2.560623,3.866562,1.630167,3.422879,-0.7320955,3.451798,-9.553295,-6.23551,-5.358726,3.272744,-4.901824,1.341062,-0.5635208,3.453931,2.609208,0.3387019,-1.228799,0.591516,-3.093565,-4.956227,-0.5442775,-4.56641,-10.23162,2.133834,1.505695,1.385249,0.02102265,3.527869,-0.3895158,1.76572,1.144022,3.114085,0.360168,0.4131174,-0.8908617,-0.3007237,-0.7204638,0.1247948,2.785871,-0.07196402
49.10741,55.7971,0.5012527,0.7221691,3.948243,4.564748,-1.860924,-1.309294,-0.9285878,-0.04432771,2.83147,2.60041,-0.002923257,2.192365,2.96862,-2.43899,0.4663132,-0.9640433,1.364716,-0.2505266,-2.921375,-3.461757,1.974549,3.456806,3.843219,-1.390675,-1.450532,1.886471,-3.419153,-1.814389,-2.461529,-4.018252,-1.664979,-3.055767,-1.530214,-3.839496,-2.827892,0.9070867,0.6063576,-0.3234802,0.6115603,2.825688,1.549522,2.010912,1.537011,0.5030057,2.052933,1.719804,6.57755,1.8451,-2.786102,-0.3015763,1.676501,0.5676274,5.065444
49.10699,55.79714,0.6550045,-0.393004,-0.4360243,-1.648747,-0.5972521,-1.53444,-2.120886,-1.914687,-1.595675,-0.5005434,-0.5323333,-0.7522759,-1.437967,-2.796994,-1.453412,1.844918,0.9095972,0.9007733,0.1500949,-5.68177,0.1266689,1.050113,1.494836,-0.5421811,-0.6878734,-0.2981168,-0.2215651,1.32186,1.124641,-0.6118028,0.7086425,0.02573345,-0.1715,1.2175,1.55873,1.860876,0.7934192,-0.5946085,0.2384218,1.72183,-1.287099,1.213453,-0.3921074,-1.97633,-2.657937,-0.4734391,1.237536,1.340579,2.717406,1.881754,1.250413,1.402091,2.117579
49.10693,55.79715,0.6625625,0.7028608,-0.09042726,-0.6217769,-0.8983114,-0.7984612,-1.794506,-2.932062,-1.603384,-0.7457204,-0.9769304,-0.07389284,-1.278598,-1.957681,-1.542837,-0.6364706,0.4897952,1.031521,0.3712761,-3.155478,-0.05549206,0.9350887,1.170616,0.1219638,-0.046099,-0.4209806,0.296804,0.6871961,0.1989631,-0.2457733,0.7771674,0.2775062,0.8379306,1.198069,1.143151,1.563964,0.5364223,0.07707635,0.3774529,0.9513295,0.5074856,-0.2199415,-0.9839413,-1.331252,-1.067822,0.8894425,1.205643,0.1026889,0.7225434,1.010995,1.928465,1.381313,2.586537
49.10687,55.79716,0.8766436,0.4259303,-1.558014,1.111838,-1.559087,-0.1080677,-3.178508,-2.788564,-0.1844167,-0.7862787,-2.893813,-0.5709816,-0.6661639,-1.262005,-2.2358,-0.726173,0.4065878,0.9230509,-2.166343,-2.929798,-0.7637681,1.881717,1.577064,1.675864,-0.1760618,-0.1233658,0.4408872,1.106009,0.3680579,0.4206016,0.9191949,0.4803725,-1.049387,2.260304,-0.2917761,0.2760531,1.606367,0.2439886,0.6509869,0.810638,0.674343,0.8919218,-0.3888623,0.2305932,-1.347765,1.393989,0.6776857,-0.01043414,0.04734963,1.122438,2.74191,1.457987,2.894944
49.1068,55.79716,-0.4757717,3.381609,1.256998,-0.886106,2.118833,-0.6230142,1.346181,-1.527134,0.03827295,0.6451158,1.576773,0.6685311,-0.3568837,0.9045786,0.7887769,0.5034145,1.050099,1.084261,1.018467,0.3274216,0.217977,-0.150323,0.3452222,-0.4273038,-0.6511152,-0.5326198,0.4528628,-0.3880479,-0.209668,-0.8889413,-0.08107197,0.2897039,0.3802606,-1.630134,-0.04811075,-0.8358746,-0.643443,-0.216228,-0.92781,0.09551572,-1.059013,0.186863,-1.038929,-0.903972,-0.5577014,-0.430577,-0.7107202,-1.088944,1.129538,0.2890012,-0.03238647,-0.8728153,1.340257
49.10622,55.79723,1.123922,-3.215734,-1.310179,-4.73516,2.743919,0.4860701,-1.015286,4.046458,-0.01964752,-0.560655,-4.684846,-2.680002,-1.214448,-4.179539,-2.068724,1.804186,-4.078111,0.1462198,-1.683818,-7.195487,-0.3513818,-0.5578238,1.398882,-0.5394018,0.5835919,0.1644932,1.797653,0.4898904,-0.2596581,-0.2758693,1.603474,-0.3208329,0.2474505,1.253021,-0.2833828,2.634452,1.384941,1.073355,1.677581,0.2744312,3.159324,0.8768696,0.6054227,0.7993801,-0.09096307,1.577793,2.974334,0.3109934,0.5600722,2.43974,0.3079104,0.6913383,0.469761
49.10616,55.79723,1.436882,-2.239261,-0.5160055,-3.187797,-3.519917,0.5658784,-2.333502,-2.447283,0.8769118,-1.536988,-3.5209,-1.599975,-1.304414,-4.606905,-0.1201387,-4.191568,-1.36412,1.112608,-2.717769,2.123778,1.36508,0.9570966,3.129341,-1.159503,1.133211,-0.7561624,2.688142,1.519175,0.2047303,2.137146,2.546877,0.06601604,0.7439467,1.475125,1.333572,3.308449,0.005084642,1.08574,1.377425,0.6542032,0.6509005,0.009606405,2.456436,0.1255777,0.9628313,0.5002066,1.915937,1.125881,0.8031423,2.34347,0.5489852,-0.3549618,1.495661
49.1061,55.79724,1.593496,1.159108,0.5893914,-0.5585175,-2.790766,-0.7343686,-2.156908,-3.722175,-2.161922,-1.41649,-1.757404,0.2825865,-7.164752,-3.839169,-3.281075,-1.137221,-2.577563,0.2098374,-3.179431,6.004333,3.607033,0.7724645,1.509998,-0.6223411,2.064833,0.443476,1.977449,0.5217569,0.2585843,2.293922,2.372429,1.012374,0.9046847,-1.261894,1.53989,2.712735,2.562081,2.227416,0.9281797,-0.6930391,1.547828,0.7587442,3.210462,-0.3169592,0.7707255,1.260575,4.978675,3.082148,1.656204,-0.08317219,0.7334628,0.3193229,-1.416079
49.10542,55.79731,2.319842,7.888859,6.7306,-4.990675,-1.894391,-0.3645363,-6.322776,-6.180935,-2.180688,-2.395191,2.917738,-2.982616,-1.818608,-0.1709648,-0.6181393,-1.246614,-3.338151,-2.504006,-1.76392,-4.789927,2.481958,-2.325893,-3.416788,-2.611811,-0.2596923,3.095545,0.6250325,2.352213,-2.406884,-0.425247,-1.335425,-1.43936,1.713271,-0.1179326,-2.590642,-3.117634,2.949913,5.3133,11.64611,2.460773,1.191835,6.65991,0.6279389,2.581679,2.064112,-0.7376222,2.552451,3.604358,4.075935,0.950246,1.074261,1.804809,4.674032
